doc_id,words,sentences,spans
['nw/wsj/23/wsj_2331'],"['He', 'was', 'brought', 'in', 'to', 'turn', 'around', 'the', 'company', '.', ""''""]",He was brought in to turn around the company . '',"[[9, 0, 0], [8, 7, 8]]"
['nw/wsj/23/wsj_2331'],"['Separately', ',', 'several', 'Saatchi', 'agency', 'clients', 'said', 'they', 'believe', 'the', 'company', ""'s"", 'management', 'shakeup', 'will', 'have', 'little', 'affect', 'on', 'them', '.']","Separately , several Saatchi agency clients said they believe the company 's management shakeup will have little affect on them .","[[18, 7, 7], [18, 19, 19], [17, 9, 13], [18, 2, 5], [8, 10, 10], [8, 3, 3]]"
['nw/wsj/23/wsj_2331'],"['``', 'It', 'has', ""n't"", 'had', 'any', 'impact', 'on', 'us', ',', 'nor', 'do', 'we', 'expect', 'it', 'to', ',', ""''"", 'said', 'a', 'spokeswoman', 'for', 'Miller', 'Brewing', 'Co.', ',', 'a', 'major', 'client', 'of', 'Backer', 'Spielvogel', '.']","`` It has n't had any impact on us , nor do we expect it to , '' said a spokeswoman for Miller Brewing Co. , a major client of Backer Spielvogel .","[[21, 30, 31], [17, 1, 1], [22, 8, 8], [17, 14, 14], [22, 12, 12], [22, 22, 31]]"
['nw/wsj/23/wsj_2331'],"['John', 'Lampe', ',', 'director', 'of', 'advertising', 'at', 'PaineWebber', 'Inc.', ',', 'a', 'Saatchi', '&', 'Saatchi', 'Advertising', 'client', ',', 'said', ':', '``', 'We', 'have', 'no', 'problem', 'with', 'the', 'announcement', ',', 'because', 'we', 'do', ""n't"", 'know', 'what', 'change', 'it', ""'s"", 'going', 'to', 'bring', 'about', '.']","John Lampe , director of advertising at PaineWebber Inc. , a Saatchi & Saatchi Advertising client , said : `` We have no problem with the announcement , because we do n't know what change it 's going to bring about .","[[0, 29, 29], [17, 35, 35], [0, 20, 20], [0, 7, 15]]"
['nw/wsj/23/wsj_2331'],"['We', 'are', ""n't"", 'going', 'to', 'change', 'agencies', 'because', 'of', 'a', 'change', 'in', 'London', '.', ""''""]",We are n't going to change agencies because of a change in London . '',"[[0, 0, 0]]"
['nw/wsj/23/wsj_2331'],"['Executives', 'at', 'Backer', 'Spielvogel', 'client', 'Avis', 'Inc.', ',', 'as', 'well', 'as', 'at', 'Saatchi', 'client', 'Philips', 'Lighting', 'Co.', ',', 'also', 'said', 'they', 'saw', 'no', 'effect', '.']","Executives at Backer Spielvogel client Avis Inc. , as well as at Saatchi client Philips Lighting Co. , also said they saw no effect .","[[8, 12, 12], [21, 2, 3], [2, 20, 20], [2, 0, 17]]"
['nw/wsj/23/wsj_2331'],"['Executives', 'at', 'Prudential', '-', 'Bache', 'Securities', 'Inc.', ',', 'a', 'Backer', 'Spielvogel', 'client', 'that', 'is', 'reviewing', 'its', 'account', ',', 'declined', 'comment', '.']","Executives at Prudential - Bache Securities Inc. , a Backer Spielvogel client that is reviewing its account , declined comment .","[[23, 2, 17], [21, 9, 10]]"
['nw/wsj/23/wsj_2331'],"['Mr.', 'Spielvogel', 'had', 'said', 'that', 'Prudential', '-', 'Bache', 'was', 'prepared', 'to', 'finance', 'either', 'a', 'management', 'buy', '-', 'out', 'and', 'restructuring', ',', 'or', 'a', 'buy', '-', 'out', 'of', 'Backer', 'Spielvogel', 'alone', ',', 'led', 'by', 'him', '.']","Mr. Spielvogel had said that Prudential - Bache was prepared to finance either a management buy - out and restructuring , or a buy - out of Backer Spielvogel alone , led by him .","[[23, 5, 7], [21, 27, 29], [14, 0, 1], [14, 33, 33]]"
['nw/wsj/23/wsj_2331'],"['Ad', 'Notes', '...', '.']",Ad Notes ... .,[]
['nw/wsj/23/wsj_2331'],"['NEW', 'ACCOUNT', ':']",NEW ACCOUNT :,[]
['nw/wsj/23/wsj_2331'],"['California', ""'s"", 'Glendale', 'Federal', 'Bank', 'awarded', 'its', '$', '12', 'million', 'to', '$', '15', 'million', 'account', 'to', 'the', 'Los', 'Angeles', 'office', 'of', 'Omnicom', 'Group', ""'s"", 'BBDO', 'agency', '.']",California 's Glendale Federal Bank awarded its $ 12 million to $ 15 million account to the Los Angeles office of Omnicom Group 's BBDO agency .,"[[20, 0, 4], [6, 6, 14], [7, 17, 18], [20, 6, 6]]"
['nw/wsj/23/wsj_2331'],"['The', 'account', 'was', 'previously', 'handled', 'by', 'Davis', ',', 'Ball', '&', 'Colombatto', 'Advertising', 'Inc.', ',', 'a', 'Los', 'Angeles', 'agency', '.']","The account was previously handled by Davis , Ball & Colombatto Advertising Inc. , a Los Angeles agency .","[[7, 15, 16], [6, 0, 1]]"
['nw/wsj/23/wsj_2331'],"['ACCOUNT', 'REVIEW', ':']",ACCOUNT REVIEW :,[]
['nw/wsj/23/wsj_2331'],"['Royal', 'Crown', 'Cola', 'Co.', 'has', 'ended', 'its', 'relationship', 'with', 'the', 'Boston', 'office', 'of', 'Hill', ',', 'Holliday', ',', 'Connors', ',', 'Cosmopulos', '.']","Royal Crown Cola Co. has ended its relationship with the Boston office of Hill , Holliday , Connors , Cosmopulos .","[[10, 6, 6], [10, 0, 3]]"
['nw/wsj/23/wsj_2331'],"['The', 'account', 'had', 'billed', 'about', '$', '6', 'million', 'in', '1988', ',', 'according', 'to', 'Leading', 'National', 'Advertisers', '.']","The account had billed about $ 6 million in 1988 , according to Leading National Advertisers .",[]
['nw/wsj/23/wsj_2331'],"['NOT', '-', 'GUILTY', 'PLEA', ':']",NOT - GUILTY PLEA :,[]
['nw/wsj/23/wsj_2331'],"['As', 'expected', ',', 'Young', '&', 'Rubicam', 'Inc.', 'along', 'with', 'two', 'senior', 'executives', 'and', 'a', 'former', 'employee', ',', 'pleaded', 'not', 'guilty', 'in', 'federal', 'court', 'in', 'New', 'Haven', ',', 'Conn.', ',', 'to', 'conspiracy', 'and', 'racketeering', 'charges', '.']","As expected , Young & Rubicam Inc. along with two senior executives and a former employee , pleaded not guilty in federal court in New Haven , Conn. , to conspiracy and racketeering charges .","[[29, 3, 15]]"
['nw/wsj/23/wsj_2331'],"['The', 'government', 'has', 'charged', 'that', 'they', 'bribed', 'Jamaican', 'officials', 'to', 'win', 'the', 'Jamaica', 'Tourist', 'Board', 'ad', 'account', 'in', '1981', '.']",The government has charged that they bribed Jamaican officials to win the Jamaica Tourist Board ad account in 1981 .,"[[29, 5, 5]]"
['nw/wsj/23/wsj_2331'],"['A', 'spokesman', 'for', 'the', 'U.S.', 'Attorney', ""'s"", 'office', 'said', 'extradition', 'proceedings', 'are', '``', 'just', 'beginning', ""''"", 'for', 'the', 'other', 'two', 'defendants', 'in', 'the', 'case', ',', 'Eric', 'Anthony', 'Abrahams', ',', 'former', 'Jamaican', 'tourism', 'minister', ',', 'and', 'Jamaican', 'businessman', 'Arnold', 'Foote', 'Jr', '.']","A spokesman for the U.S. Attorney 's office said extradition proceedings are `` just beginning '' for the other two defendants in the case , Eric Anthony Abrahams , former Jamaican tourism minister , and Jamaican businessman Arnold Foote Jr .",[]
['nw/wsj/23/wsj_2331'],"['KOREAN', 'AGENCY', ':']",KOREAN AGENCY :,[]
['nw/wsj/23/wsj_2331'],"['The', 'Samsung', 'Group', 'and', 'Bozell', 'Inc.', 'agreed', 'to', 'establish', 'a', 'joint', 'venture', 'advertising', 'agency', 'in', 'South', 'Korea', '.']",The Samsung Group and Bozell Inc. agreed to establish a joint venture advertising agency in South Korea .,"[[4, 0, 2], [16, 9, 13], [12, 15, 16], [28, 4, 5]]"
['nw/wsj/23/wsj_2331'],"['Bozell', 'Cheil', 'Corp.', ',', 'as', 'the', 'new', 'agency', 'will', 'be', 'called', ',', 'will', 'be', 'based', 'in', 'Seoul', 'and', 'is', '70', '%', 'owned', 'by', 'Samsung', 'and', '30', '%', 'owned', 'by', 'Bozell', '.']","Bozell Cheil Corp. , as the new agency will be called , will be based in Seoul and is 70 % owned by Samsung and 30 % owned by Bozell .","[[4, 23, 23], [16, 5, 7], [28, 29, 29]]"
['nw/wsj/23/wsj_2331'],"['Samsung', 'already', 'owns', 'Korea', 'First', 'Advertising', 'Co.', ',', 'that', 'country', ""'s"", 'largest', 'agency', '.']","Samsung already owns Korea First Advertising Co. , that country 's largest agency .","[[12, 9, 9], [4, 0, 0]]"
['nw/wsj/23/wsj_2331'],"['Bozell', 'joins', 'Backer', 'Spielvogel', 'Bates', 'and', 'Ogilvy', 'Group', 'as', 'U.S.', 'agencies', 'with', 'interests', 'in', 'Korean', 'agencies', '.']",Bozell joins Backer Spielvogel Bates and Ogilvy Group as U.S. agencies with interests in Korean agencies .,"[[21, 2, 4], [28, 0, 0]]"
['nw/wsj/23/wsj_2334'],"['Southmark', 'Corp.', 'said', 'that', 'it', 'filed', 'part', 'of', 'its', '10', '-', 'K', 'report', 'with', 'the', 'Securities', 'and', 'Exchange', 'Commission', ',', 'but', 'that', 'the', 'filing', 'does', ""n't"", 'include', 'its', 'audited', 'financial', 'statements', 'and', 'related', 'information', '.']","Southmark Corp. said that it filed part of its 10 - K report with the Securities and Exchange Commission , but that the filing does n't include its audited financial statements and related information .","[[4, 8, 12], [2, 8, 8], [2, 4, 4], [3, 14, 18], [2, 0, 1], [0, 5, 5], [0, 22, 23], [2, 27, 27]]"
['nw/wsj/23/wsj_2334'],"['The', 'real', 'estate', 'and', 'thrift', 'concern', ',', 'operating', 'under', 'bankruptcy', '-', 'law', 'proceedings', ',', 'said', 'it', 'told', 'the', 'SEC', 'it', 'could', ""n't"", 'provide', 'financial', 'statements', 'by', 'the', 'end', 'of', 'its', 'first', 'extension', '``', 'without', 'unreasonable', 'burden', 'or', 'expense', '.', ""''""]","The real estate and thrift concern , operating under bankruptcy - law proceedings , said it told the SEC it could n't provide financial statements by the end of its first extension `` without unreasonable burden or expense . ''","[[2, 15, 15], [3, 17, 18], [2, 0, 5], [2, 19, 19], [2, 29, 29]]"
['nw/wsj/23/wsj_2334'],"['The', 'company', 'asked', 'for', 'a', '15', '-', 'day', 'extension', 'Sept.', '30', ',', 'when', 'the', 'financial', 'reports', 'were', 'due', '.']","The company asked for a 15 - day extension Sept. 30 , when the financial reports were due .","[[2, 0, 1], [1, 12, 12], [1, 9, 17]]"
['nw/wsj/23/wsj_2334'],"['Southmark', 'said', 'it', 'plans', 'to', 'amend', 'its', '10K', 'to', 'provide', 'financial', 'results', 'as', 'soon', 'as', 'its', 'audit', 'is', 'completed', '.']",Southmark said it plans to amend its 10K to provide financial results as soon as its audit is completed .,"[[2, 6, 6], [2, 15, 15], [4, 6, 7], [2, 2, 2], [2, 0, 0]]"
['nw/wsj/23/wsj_2335'],"['Alan', 'Seelenfreund', ',', '52', 'years', 'old', ',', 'was', 'named', 'chairman', 'of', 'this', 'processor', 'of', 'prescription', 'claims', ',', 'succeeding', 'Thomas', 'W.', 'Field', 'Jr.', ',', '55', ',', 'who', 'resigned', 'last', 'month', '.']","Alan Seelenfreund , 52 years old , was named chairman of this processor of prescription claims , succeeding Thomas W. Field Jr. , 55 , who resigned last month .","[[0, 0, 6], [1, 18, 28], [3, 11, 15]]"
['nw/wsj/23/wsj_2335'],"['Mr.', 'Field', 'also', 'had', 'been', 'chairman', 'of', 'McKesson', 'Corp.', ',', 'resigning', 'that', 'post', 'after', 'a', 'dispute', 'with', 'the', 'board', 'over', 'corporate', 'strategy', '.']","Mr. Field also had been chairman of McKesson Corp. , resigning that post after a dispute with the board over corporate strategy .","[[1, 0, 1], [4, 11, 12], [3, 7, 8], [4, 5, 8]]"
['nw/wsj/23/wsj_2335'],"['Mr.', 'Seelenfreund', 'is', 'executive', 'vice', 'president', 'and', 'chief', 'financial', 'officer', 'of', 'McKesson', 'and', 'will', 'continue', 'in', 'those', 'roles', '.']",Mr. Seelenfreund is executive vice president and chief financial officer of McKesson and will continue in those roles .,"[[0, 0, 1], [5, 3, 11], [5, 16, 17], [3, 11, 11]]"
['nw/wsj/23/wsj_2335'],"['PCS', 'also', 'named', 'Rex', 'R.', 'Malson', ',', '57', ',', 'executive', 'vice', 'president', 'at', 'McKesson', ',', 'as', 'a', 'director', ',', 'filling', 'the', 'seat', 'vacated', 'by', 'Mr.', 'Field', '.']","PCS also named Rex R. Malson , 57 , executive vice president at McKesson , as a director , filling the seat vacated by Mr. Field .","[[1, 24, 25], [2, 0, 0]]"
['nw/wsj/23/wsj_2335'],"['Messrs.', 'Malson', 'and', 'Seelenfreund', 'are', 'directors', 'of', 'McKesson', ',', 'which', 'has', 'an', '86', '%', 'stake', 'in', 'PCS', '.']","Messrs. Malson and Seelenfreund are directors of McKesson , which has an 86 % stake in PCS .","[[2, 16, 16], [3, 7, 16]]"
['nw/wsj/23/wsj_2336'],"['MedChem', 'Products', 'Inc.', 'said', 'a', 'U.S.', 'District', 'Court', 'in', 'Boston', 'ruled', 'that', 'a', 'challenge', 'by', 'MedChem', 'to', 'the', 'validity', 'of', 'a', 'U.S.', 'patent', 'held', 'by', 'Pharmacia', 'Inc.', 'was', '``', 'without', 'merit', '.', ""''""]",MedChem Products Inc. said a U.S. District Court in Boston ruled that a challenge by MedChem to the validity of a U.S. patent held by Pharmacia Inc. was `` without merit . '',[]
['nw/wsj/23/wsj_2336'],"['Pharmacia', ',', 'based', 'in', 'Upsala', ',', 'Sweden', ',', 'had', 'charged', 'in', 'a', 'lawsuit', 'against', 'MedChem', 'that', 'MedChem', ""'s"", 'AMVISC', 'product', 'line', 'infringes', 'on', 'the', 'Pharmacia', 'patent', '.']","Pharmacia , based in Upsala , Sweden , had charged in a lawsuit against MedChem that MedChem 's AMVISC product line infringes on the Pharmacia patent .",[]
['nw/wsj/23/wsj_2336'],"['The', 'patent', 'is', 'related', 'to', 'hyaluronic', 'acid', ',', 'a', 'rooster', '-', 'comb', 'extract', 'used', 'in', 'eye', 'surgery', '.']","The patent is related to hyaluronic acid , a rooster - comb extract used in eye surgery .",[]
['nw/wsj/23/wsj_2336'],"['In', 'its', 'lawsuit', ',', 'Pharmacia', 'is', 'seeking', 'unspecified', 'damages', 'and', 'a', 'preliminary', 'injunction', 'to', 'block', 'MedChem', 'from', 'selling', 'the', 'AMVISC', 'products', '.']","In its lawsuit , Pharmacia is seeking unspecified damages and a preliminary injunction to block MedChem from selling the AMVISC products .",[]
['nw/wsj/23/wsj_2336'],"['A', 'MedChem', 'spokesman', 'said', 'the', 'products', 'contribute', 'about', 'a', 'third', 'of', 'MedChem', ""'s"", 'sales', 'and', '10', '%', 'to', '20', '%', 'of', 'its', 'earnings', '.']",A MedChem spokesman said the products contribute about a third of MedChem 's sales and 10 % to 20 % of its earnings .,[]
['nw/wsj/23/wsj_2336'],"['In', 'the', 'year', 'ended', 'Aug.', '31', ',', '1988', ',', 'MedChem', 'earned', '$', '2.9', 'million', ',', 'or', '72', 'cents', 'a', 'share', ',', 'on', 'sales', 'of', '$', '17.4', 'million', '.']","In the year ended Aug. 31 , 1988 , MedChem earned $ 2.9 million , or 72 cents a share , on sales of $ 17.4 million .",[]
['nw/wsj/23/wsj_2336'],"['MedChem', 'said', 'the', 'court', ""'s"", 'ruling', 'was', 'issued', 'as', 'part', 'of', 'a', '``', 'first', '-', 'phase', 'trial', ""''"", 'in', 'the', 'patent', '-', 'infringement', 'proceedings', 'and', 'concerns', 'only', 'one', 'of', 'its', 'defenses', 'in', 'the', 'case', '.']",MedChem said the court 's ruling was issued as part of a `` first - phase trial '' in the patent - infringement proceedings and concerns only one of its defenses in the case .,[]
['nw/wsj/23/wsj_2336'],"['It', 'said', 'it', 'is', 'considering', '``', 'all', 'of', 'its', 'options', 'in', 'light', 'of', 'the', 'decision', ',', 'including', 'a', 'possible', 'appeal', '.', ""''""]","It said it is considering `` all of its options in light of the decision , including a possible appeal . ''",[]
['nw/wsj/23/wsj_2336'],"['The', 'medical', '-', 'products', 'company', 'added', 'that', 'it', 'plans', 'to', '``', 'assert', 'its', 'other', 'defenses', ""''"", 'against', 'Pharmacia', ""'s"", 'lawsuit', ',', 'including', 'the', 'claim', 'that', 'it', 'has', ""n't"", 'infringed', 'on', 'Pharmacia', ""'s"", 'patent', '.']","The medical - products company added that it plans to `` assert its other defenses '' against Pharmacia 's lawsuit , including the claim that it has n't infringed on Pharmacia 's patent .",[]
['nw/wsj/23/wsj_2336'],"['MedChem', 'said', 'that', 'the', 'court', 'scheduled', 'a', 'conference', 'for', 'next', 'Monday', '--', 'to', 'set', 'a', 'date', 'for', 'proceedings', 'on', 'Pharmacia', ""'s"", 'motion', 'for', 'a', 'preliminary', 'injunction', '.']",MedChem said that the court scheduled a conference for next Monday -- to set a date for proceedings on Pharmacia 's motion for a preliminary injunction .,[]
['nw/wsj/23/wsj_2338'],"['General', 'Motors', 'Corp.', ',', 'in', 'a', 'series', 'of', 'moves', 'that', 'angered', 'union', 'officials', 'in', 'the', 'U.S.', 'and', 'Canada', ',', 'has', 'signaled', 'that', 'as', 'many', 'as', 'five', 'North', 'American', 'assembly', 'plants', 'may', 'not', 'survive', 'the', 'mid-1990s', 'as', 'the', 'corporation', 'struggles', 'to', 'cut', 'its', 'excess', 'vehicle', '-', 'making', 'capacity', '.']","General Motors Corp. , in a series of moves that angered union officials in the U.S. and Canada , has signaled that as many as five North American assembly plants may not survive the mid-1990s as the corporation struggles to cut its excess vehicle - making capacity .","[[25, 0, 2], [25, 41, 41], [8, 17, 17], [16, 14, 15], [25, 36, 37]]"
['nw/wsj/23/wsj_2338'],"['In', 'announcements', 'to', 'workers', 'late', 'last', 'week', ',', 'GM', 'effectively', 'signed', 'death', 'notices', 'for', 'two', 'full', '-', 'sized', 'van', 'assembly', 'plants', ',', 'and', 'cast', 'serious', 'doubt', 'on', 'the', 'futures', 'of', 'three', 'U.S.', 'car', 'factories', '.']","In announcements to workers late last week , GM effectively signed death notices for two full - sized van assembly plants , and cast serious doubt on the futures of three U.S. car factories .","[[25, 8, 8], [22, 4, 6], [2, 30, 33]]"
['nw/wsj/23/wsj_2338'],"['GM', 'is', 'under', 'intense', 'pressure', 'to', 'close', 'factories', 'that', 'became', 'unprofitable', 'as', 'the', 'giant', 'auto', 'maker', ""'s"", 'U.S.', 'market', 'share', 'skidded', 'during', 'the', 'past', 'decade', '.']",GM is under intense pressure to close factories that became unprofitable as the giant auto maker 's U.S. market share skidded during the past decade .,"[[25, 0, 0], [25, 12, 16]]"
['nw/wsj/23/wsj_2338'],"['The', 'company', ',', 'currently', 'using', 'about', '80', '%', 'of', 'its', 'North', 'American', 'vehicle', 'capacity', ',', 'has', 'vowed', 'it', 'will', 'run', 'at', '100', '%', 'of', 'capacity', 'by', '1992', '.']","The company , currently using about 80 % of its North American vehicle capacity , has vowed it will run at 100 % of capacity by 1992 .","[[25, 9, 9], [25, 0, 1], [25, 17, 17]]"
['nw/wsj/23/wsj_2338'],"['Just', 'a', 'month', 'ago', ',', 'GM', 'announced', 'it', 'would', 'make', 'an', 'aging', 'assembly', 'plant', 'in', 'Lakewood', ',', 'Ga.', ',', 'the', 'eighth', 'U.S.', 'assembly', 'facility', 'to', 'close', 'since', '1987', '.']","Just a month ago , GM announced it would make an aging assembly plant in Lakewood , Ga. , the eighth U.S. assembly facility to close since 1987 .","[[25, 5, 5], [25, 7, 7]]"
['nw/wsj/23/wsj_2338'],"['Now', ',', 'GM', 'appears', 'to', 'be', 'stepping', 'up', 'the', 'pace', 'of', 'its', 'factory', 'consolidation', 'to', 'get', 'in', 'shape', 'for', 'the', '1990s', '.']","Now , GM appears to be stepping up the pace of its factory consolidation to get in shape for the 1990s .","[[25, 11, 11], [25, 2, 2]]"
['nw/wsj/23/wsj_2338'],"['One', 'reason', 'is', 'mounting', 'competition', 'from', 'new', 'Japanese', 'car', 'plants', 'in', 'the', 'U.S.', 'that', 'are', 'pouring', 'out', 'more', 'than', 'one', 'million', 'vehicles', 'a', 'year', 'at', 'costs', 'lower', 'than', 'GM', 'can', 'match', '.']",One reason is mounting competition from new Japanese car plants in the U.S. that are pouring out more than one million vehicles a year at costs lower than GM can match .,"[[25, 28, 28], [16, 11, 12]]"
['nw/wsj/23/wsj_2338'],"['Another', 'is', 'that', 'United', 'Auto', 'Workers', 'union', 'officials', 'have', 'signaled', 'they', 'want', 'tighter', 'no', '-', 'layoff', 'provisions', 'in', 'the', 'new', 'Big', 'Three', 'national', 'contract', 'that', 'will', 'be', 'negotiated', 'next', 'year', '.']",Another is that United Auto Workers union officials have signaled they want tighter no - layoff provisions in the new Big Three national contract that will be negotiated next year .,"[[9, 27, 27], [6, 3, 7], [6, 10, 10], [17, 3, 5]]"
['nw/wsj/23/wsj_2338'],"['GM', 'officials', 'want', 'to', 'get', 'their', 'strategy', 'to', 'reduce', 'capacity', 'and', 'the', 'work', 'force', 'in', 'place', 'before', 'those', 'talks', 'begin', '.']",GM officials want to get their strategy to reduce capacity and the work force in place before those talks begin .,"[[18, 0, 1], [18, 5, 5], [25, 0, 0], [9, 17, 18]]"
['nw/wsj/23/wsj_2338'],"['The', 'problem', ',', 'however', ',', 'is', 'that', 'GM', ""'s"", 'moves', 'are', 'coming', 'at', 'a', 'time', 'when', 'UAW', 'leaders', 'are', 'trying', 'to', 'silence', 'dissidents', 'who', 'charge', 'the', 'union', 'is', 'too', 'passive', 'in', 'the', 'face', 'of', 'GM', 'layoffs', '.']","The problem , however , is that GM 's moves are coming at a time when UAW leaders are trying to silence dissidents who charge the union is too passive in the face of GM layoffs .","[[0, 13, 35], [25, 7, 7], [17, 16, 16], [17, 25, 26], [25, 34, 34]]"
['nw/wsj/23/wsj_2338'],"['Against', 'that', 'backdrop', ',', 'UAW', 'Vice', 'President', 'Stephen', 'P.', 'Yokich', ',', 'who', 'recently', 'became', 'head', 'of', 'the', 'union', ""'s"", 'GM', 'department', ',', 'issued', 'a', 'statement', 'Friday', 'blasting', 'GM', ""'s"", '``', 'flagrant', 'insensitivity', ""''"", 'toward', 'union', 'members', '.']","Against that backdrop , UAW Vice President Stephen P. Yokich , who recently became head of the union 's GM department , issued a statement Friday blasting GM 's `` flagrant insensitivity '' toward union members .","[[0, 1, 2], [17, 17, 17], [25, 19, 19], [17, 4, 4], [25, 27, 27], [17, 34, 34], [21, 4, 21]]"
['nw/wsj/23/wsj_2338'],"['The', 'auto', 'maker', ""'s"", 'decision', 'to', 'let', 'word', 'of', 'the', 'latest', 'shutdowns', 'and', 'product', 'reassignments', 'trickle', 'out', 'in', 'separate', 'communiques', 'to', 'the', 'affected', 'plants', 'showed', '``', 'disarray', ""''"", 'and', 'an', '``', 'inability', 'or', 'unwillingness', 'to', 'provide', 'consistent', 'information', ',', ""''"", 'Mr.', 'Yokich', 'said', '.']","The auto maker 's decision to let word of the latest shutdowns and product reassignments trickle out in separate communiques to the affected plants showed `` disarray '' and an `` inability or unwillingness to provide consistent information , '' Mr. Yokich said .","[[25, 0, 3], [21, 40, 41]]"
['nw/wsj/23/wsj_2338'],"['GM', 'officials', 'told', 'workers', 'late', 'last', 'week', 'of', 'the', 'following', 'moves', ':', 'Production', 'of', 'full', '-', 'sized', 'vans', 'will', 'be', 'consolidated', 'into', 'a', 'single', 'plant', 'in', 'Flint', ',', 'Mich', '.']","GM officials told workers late last week of the following moves : Production of full - sized vans will be consolidated into a single plant in Flint , Mich .","[[25, 0, 0], [22, 4, 6], [5, 28, 28]]"
['nw/wsj/23/wsj_2338'],"['That', 'means', 'two', 'plants', '--', 'one', 'in', 'Scarborough', ',', 'Ontario', ',', 'and', 'the', 'other', 'in', 'Lordstown', ',', 'Ohio', '--', 'probably', 'will', 'be', 'shut', 'down', 'after', 'the', 'end', 'of', '1991', '.']","That means two plants -- one in Scarborough , Ontario , and the other in Lordstown , Ohio -- probably will be shut down after the end of 1991 .","[[27, 22, 22], [15, 7, 10], [29, 17, 17]]"
['nw/wsj/23/wsj_2338'],"['The', 'shutdowns', 'will', 'idle', 'about', '3,000', 'Canadian', 'assembly', 'workers', 'and', 'about', '2,500', 'workers', 'in', 'Ohio', '.']","The shutdowns will idle about 3,000 Canadian assembly workers and about 2,500 workers in Ohio .","[[27, 0, 1], [29, 14, 14]]"
['nw/wsj/23/wsj_2338'],"['Robert', 'White', ',', 'Canadian', 'Auto', 'Workers', 'union', 'president', ',', 'used', 'the', 'impending', 'Scarborough', 'shutdown', 'to', 'criticize', 'the', 'U.S.', '-', 'Canada', 'free', 'trade', 'agreement', 'and', 'its', 'champion', ',', 'Prime', 'Minister', 'Brian', 'Mulroney', '.']","Robert White , Canadian Auto Workers union president , used the impending Scarborough shutdown to criticize the U.S. - Canada free trade agreement and its champion , Prime Minister Brian Mulroney .","[[7, 24, 24], [15, 12, 12], [8, 19, 19], [7, 16, 22]]"
['nw/wsj/23/wsj_2338'],"['But', 'Canadian', 'auto', 'workers', 'may', 'benefit', 'from', 'a', 'separate', 'GM', 'move', 'that', 'affects', 'three', 'U.S.', 'car', 'plants', 'and', 'one', 'in', 'Quebec', '.']",But Canadian auto workers may benefit from a separate GM move that affects three U.S. car plants and one in Quebec .,"[[25, 9, 9], [2, 13, 16], [10, 20, 20], [11, 18, 20]]"
['nw/wsj/23/wsj_2338'],"['Workers', 'at', 'plants', 'in', 'Van', 'Nuys', ',', 'Calif.', ',', 'Oklahoma', 'City', 'and', 'Pontiac', ',', 'Mich.', ',', 'were', 'told', 'their', 'facilities', 'are', 'no', 'longer', 'being', 'considered', 'to', 'build', 'the', 'next', 'generation', 'of', 'the', 'Pontiac', 'Firebird', 'and', 'Chevrolet', 'Camaro', 'muscle', 'cars', '.']","Workers at plants in Van Nuys , Calif. , Oklahoma City and Pontiac , Mich. , were told their facilities are no longer being considered to build the next generation of the Pontiac Firebird and Chevrolet Camaro muscle cars .","[[19, 18, 18], [19, 0, 14], [20, 32, 32], [2, 18, 19], [4, 4, 7], [26, 9, 10], [5, 14, 14], [2, 2, 14]]"
['nw/wsj/23/wsj_2338'],"['GM', 'is', 'studying', 'whether', 'it', 'can', 'build', 'the', 'new', 'Camaro', '-', 'Firebird', 'profitably', 'at', 'a', 'plant', 'in', 'St.', 'Therese', ',', 'Quebec', ',', 'company', 'and', 'union', 'officials', 'said', '.']","GM is studying whether it can build the new Camaro - Firebird profitably at a plant in St. Therese , Quebec , company and union officials said .","[[25, 0, 0], [25, 4, 4], [10, 20, 20], [17, 24, 24], [25, 22, 22], [11, 14, 20], [23, 26, 26]]"
['nw/wsj/23/wsj_2338'],"['That', 'announcement', 'left', 'union', 'officials', 'in', 'Van', 'Nuys', 'and', 'Oklahoma', 'City', 'uncertain', 'about', 'their', 'futures', '.']",That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures .,"[[17, 3, 3], [4, 6, 7], [24, 13, 13], [23, 0, 1], [26, 9, 10], [24, 6, 10]]"
['nw/wsj/23/wsj_2338'],"['The', 'Van', 'Nuys', 'plant', ',', 'which', 'employs', 'about', '3,000', 'workers', ',', 'does', ""n't"", 'have', 'a', 'product', 'to', 'build', 'after', '1993', '.']","The Van Nuys plant , which employs about 3,000 workers , does n't have a product to build after 1993 .","[[12, 0, 10], [4, 1, 2]]"
['nw/wsj/23/wsj_2338'],"['Jerry', 'Shrieves', ',', 'UAW', 'local', 'president', ',', 'said', 'the', 'facility', 'was', 'asked', 'to', 'draw', 'up', 'plans', 'to', 'continue', 'working', 'as', 'a', '``', 'flex', 'plant', ',', ""''"", 'which', 'could', 'build', 'several', 'different', 'types', 'of', 'products', 'on', 'short', 'notice', 'to', 'satisfy', 'demand', '.']","Jerry Shrieves , UAW local president , said the facility was asked to draw up plans to continue working as a `` flex plant , '' which could build several different types of products on short notice to satisfy demand .","[[17, 3, 3], [12, 8, 9]]"
